timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1757703600,Sep 12 2025 - 7:00pm,complete,N/A,Sevilla FC,Elche CF,N/A,4,0.00,1.00,1.17,0.50,2,2,4,1,1,0,"28,85","70,54",2,2,4,0,3,0,2,2,1,2,7,5,3,2,4,3,23,19,53,47,1.49,0.66,0.99,0.68,2.50,100,100,50,0,0,100,100,0,50,7.00,5.00,1.73,3.42,4.25,1.39,2.19,3.90,9.00,1.95,1.83,Estadio Ramón Sánchez Pizjuán
1757764800,Sep 13 2025 - 12:00pm,complete,N/A,Getafe CF,Real Oviedo,N/A,4,0.00,0.00,1.60,0.67,2,0,2,2,2,0,"45'9,45'4","",4,3,2,0,5,1,0,2,0,6,10,5,3,1,7,4,12,18,48,52,0.00,0.69,1.13,0.57,1.00,0,50,0,0,0,50,50,0,0,1.00,2.00,1.73,2.88,4.96,1.55,2.79,5.25,13.00,2.41,1.60,Coliseum Alfonso Pérez
1757772900,Sep 13 2025 - 2:15pm,complete,N/A,Real Sociedad,Real Madrid,N/A,4,1.00,3.00,1.67,2.17,1,2,3,2,0,2,"56","12,44",12,4,2,0,1,1,2,0,1,1,23,16,4,6,19,10,17,7,64,36,1.77,3.00,2.23,1.68,3.50,50,100,100,50,0,50,100,100,100,14.00,3.00,5.55,4.15,1.60,1.21,1.75,2.88,5.30,1.83,1.99,Estadio Municipal de Anoeta
1757781000,Sep 13 2025 - 4:30pm,complete,N/A,Athletic Club Bilbao,Deportivo Alavés,N/A,4,3.00,0.00,1.86,0.67,0,1,1,0,0,0,"","57",6,6,3,0,3,0,1,2,1,2,12,4,3,2,9,2,17,21,58,42,1.42,1.33,1.44,0.61,2.00,25,25,25,25,25,25,75,25,50,8.50,3.00,1.60,3.60,6.65,1.40,2.25,4.50,9.00,2.30,1.60,San Mamés Barria
1757790000,Sep 13 2025 - 7:00pm,complete,N/A,Atlético Madrid,Villarreal,N/A,4,1.00,1.00,2.71,1.67,2,0,2,1,1,0,"52,9","",8,3,2,0,4,0,1,1,1,3,8,8,3,1,5,7,12,15,61,39,1.77,0.94,1.13,0.91,2.00,100,100,0,0,0,50,50,50,50,15.00,1.00,1.80,3.70,4.25,1.22,1.76,2.80,4.70,1.62,2.30,Estadio Wanda Metropolitano
1757851200,Sep 14 2025 - 12:00pm,complete,N/A,Celta de Vigo,Girona FC,N/A,4,0.67,0.00,0.71,0.40,1,1,2,1,0,1,"90'2","12",10,3,0,0,3,0,0,0,1,2,21,13,7,8,14,5,7,9,60,40,1.40,0.72,2.35,1.64,3.50,34,100,50,50,50,50,67,34,100,7.67,3.67,1.61,3.90,5.25,1.22,1.68,3.00,4.75,1.80,1.90,N/A
1757859300,Sep 14 2025 - 2:15pm,complete,N/A,Levante UD,Real Betis,N/A,4,0.00,1.00,0.20,1.33,2,2,4,3,2,1,"2,10","45'2,81",4,12,4,0,2,0,0,4,0,2,5,28,2,9,3,19,16,11,33,67,0.94,1.10,0.74,3.00,3.50,100,100,50,50,50,50,100,50,100,3.50,4.50,3.25,3.45,2.15,1.25,1.93,3.30,5.75,1.78,2.00,Estadio Ciudad de Valencia
1757867400,Sep 14 2025 - 4:30pm,complete,N/A,CA Osasuna,Rayo Vallecano,N/A,4,3.00,1.50,2.00,1.29,2,0,2,1,1,0,"15,77","",3,6,3,0,2,0,2,1,2,0,9,19,7,6,2,13,13,7,36,64,1.71,1.24,1.28,2.10,1.75,25,25,25,25,0,25,75,0,50,8.00,4.50,2.42,2.76,2.92,1.46,2.23,4.00,7.50,1.91,1.85,Estadio El Sadar
1757876400,Sep 14 2025 - 7:00pm,complete,N/A,FC Barcelona,Valencia CF,N/A,4,0.00,0.00,3.00,0.33,6,0,6,1,1,0,"56,53,66,76,86,29","",5,4,0,0,1,0,0,0,1,0,24,2,10,1,14,1,9,8,72,28,0.00,0.57,2.59,0.38,0.50,0,0,0,0,0,0,50,0,0,4.00,3.00,1.30,5.70,8.00,1.09,1.33,1.85,3.25,1.68,2.00,N/A
1757962800,Sep 15 2025 - 7:00pm,complete,N/A,RCD Espanyol,RCD Mallorca,N/A,4,3.00,0.00,1.86,0.50,3,2,5,3,2,1,"34,20,81","45,65",3,9,2,1,1,0,2,1,1,0,9,24,3,10,6,14,9,16,38,62,1.24,1.09,0.96,2.61,2.50,75,75,75,0,0,50,75,25,50,6.50,2.50,2.25,3.10,3.45,1.44,2.40,4.60,8.00,1.96,1.83,RCDE Stadium
1758308400,Sep 19 2025 - 7:00pm,complete,N/A,Real Betis,Real Sociedad,N/A,5,1.50,0.50,2.00,0.50,3,1,4,2,1,1,"69,7,49","13",3,5,2,0,6,0,1,1,3,3,21,11,6,5,15,6,7,20,50,50,1.29,1.67,2.09,1.36,1.75,50,50,25,0,0,0,50,50,50,13.00,3.00,1.91,3.68,3.93,1.25,2.03,3.10,5.75,1.69,2.07,N/A
